Level,RequiredStrength
1903,430750000000
1904,431000000000
1905,431250000000
1906,431500000000
1907,431750000000
1908,432000000000
1909,432250000000
1910,432500000000
1911,432750000000
1912,433000000000
1913,433250000000
1914,433500000000
1915,433750000000
1916,434000000000
1917,434250000000
1918,434500000000
1919,434750000000
1920,435000000000
1921,435250000000
1922,435500000000
1923,435750000000
1924,436000000000
1925,436250000000
1926,436500000000
1927,436750000000
1928,437000000000
1929,437250000000
1930,437500000000
1931,437750000000
1932,438000000000
1933,438250000000
1934,438500000000
1935,438750000000
1936,439000000000
1937,439250000000
1938,439500000000
1939,439750000000
1940,440000000000
1941,440250000000
1942,440500000000
1943,440750000000
1944,441000000000
1945,441250000000
1946,441500000000
1947,441750000000
1948,442000000000
1949,442250000000
1950,442500000000
1951,442750000000
1952,443000000000
1953,443250000000
1954,443500000000
1955,443750000000
1956,444000000000
1957,444250000000
1958,444500000000
1959,444750000000
1960,445000000000
1961,445250000000
1962,445500000000
1963,445750000000
1964,446000000000
1965,446250000000
1966,446500000000
1967,446750000000
1968,447000000000
1969,447250000000
1970,447500000000
1971,447750000000
1972,448000000000
1973,448250000000
1974,448500000000
1975,448750000000
1976,449000000000
1977,449250000000
1978,449500000000
1979,449750000000
1980,450000000000
1981,450250000000
1982,450500000000
1983,450750000000
1984,451000000000
1985,451250000000
1986,451500000000
1987,451750000000
1988,452000000000
1989,452250000000
1990,452500000000
1991,452750000000
1992,453000000000
1993,453250000000
1994,453500000000
1995,453750000000
1996,454000000000
1997,454250000000
1998,454500000000
1999,454750000000
2000,455000000000
2001,455250000000
2002,455500000000
2003,455750000000
2004,456000000000
2005,456250000000
2006,456500000000
2007,456750000000
2008,457000000000
2009,457250000000
2010,457500000000
2011,457750000000
2012,458000000000
2013,458250000000
2014,458500000000
2015,458750000000
2016,459000000000
2017,459250000000
2018,459500000000
2019,459750000000
2020,460000000000
2021,460250000000
2022,460500000000
2023,460750000000
2024,461000000000
2025,461250000000
2026,461500000000
2027,461750000000
2028,462000000000
2029,462250000000
2030,462500000000
2031,462750000000
2032,463000000000
2033,463250000000
2034,463500000000
2035,463750000000
2036,464000000000
2037,464250000000
2038,464500000000
2039,464750000000
2040,465000000000
2041,465250000000
2042,465500000000
2043,465750000000
2044,466000000000
2045,466250000000
2046,466500000000
2047,466750000000
2048,467000000000
2049,467250000000
2050,467500000000
2051,467750000000
2052,468000000000
2053,468250000000
2054,468500000000
2055,468750000000
2056,469000000000
2057,469250000000
2058,469500000000
2059,469750000000
2060,470000000000
2061,470250000000
2062,470500000000
2063,470750000000
2064,471000000000
2065,471250000000
2066,471500000000
2067,471750000000
2068,472000000000
2069,472250000000
2070,472500000000
2071,472750000000
2072,473000000000
2073,473250000000
2074,473500000000
2075,473750000000
2076,474000000000
2077,474250000000
2078,474500000000
2079,474750000000
2080,475000000000
2081,475250000000
2082,475500000000
2083,475750000000
2084,476000000000
2085,476250000000
2086,476500000000
2087,476750000000
2088,477000000000
2089,477250000000
2090,477500000000
2091,477750000000
2092,478000000000
2093,478250000000
2094,478500000000
2095,478750000000
2096,479000000000
2097,479250000000
2098,479500000000
2099,479750000000
2100,480000000000
2101,480250000000
2102,480500000000
2103,480750000000
2104,481000000000
2105,481250000000
2106,481500000000
2107,481750000000
2108,482000000000
2109,482250000000
2110,482500000000
2111,482750000000
2112,483000000000
2113,483250000000
2114,483500000000
2115,483750000000
2116,484000000000
2117,484250000000
2118,484500000000
2119,484750000000
2120,485000000000
2121,485250000000
2122,485500000000
2123,485750000000
2124,486000000000
2125,486250000000
2126,486500000000
2127,486750000000
2128,487000000000
2129,487250000000
2130,487500000000
2131,487750000000
2132,488000000000
2133,488250000000
2134,488500000000
2135,488750000000
2136,489000000000
2137,489250000000
2138,489500000000
2139,489750000000
2140,490000000000
2141,490250000000
2142,490500000000
2143,490750000000
2144,491000000000
2145,491250000000
2146,491500000000
2147,491750000000
2148,492000000000
2149,492250000000
2150,492500000000
2151,492750000000
2152,493000000000
2153,493250000000
2154,493500000000
2155,493750000000
2156,494000000000
2157,494250000000
2158,494500000000
2159,494750000000
2160,495000000000
2161,495250000000
2162,495500000000
2163,495750000000
2164,496000000000
2165,496250000000
2166,496500000000
2167,496750000000
2168,497000000000
2169,497250000000
2170,497500000000
2171,497750000000
2172,498000000000
2173,498250000000
2174,498500000000
2175,498750000000
2176,499000000000
2177,499250000000
2178,499500000000
2179,499750000000
2180,500000000000
2181,500250000000
2182,500500000000
2183,500750000000
2184,501000000000
2185,501250000000
2186,501500000000
2187,501750000000
2188,502000000000
2189,502250000000
2190,502500000000
2191,502750000000
2192,503000000000
2193,503250000000
2194,503500000000
2195,503750000000
2196,504000000000
2197,504250000000
2198,504500000000
2199,504750000000
2200,505000000000
2201,505250000000
2202,505500000000
2203,505750000000
2204,506000000000
2205,506250000000
2206,506500000000
2207,506750000000
2208,507000000000
2209,507250000000
2210,507500000000
2211,507750000000
2212,508000000000
2213,508250000000
2214,508500000000
2215,508750000000
2216,509000000000
2217,509250000000
2218,509500000000
2219,509750000000
2220,510000000000
2221,510250000000
2222,510500000000
2223,510750000000
2224,511000000000
2225,511250000000
2226,511500000000
2227,511750000000
2228,512000000000
2229,512250000000
2230,512500000000
2231,512750000000
2232,513000000000
2233,513250000000
2234,513500000000
2235,513750000000
2236,514000000000
2237,514250000000
2238,514500000000
2239,514750000000
2240,515000000000
2241,515250000000
2242,515500000000
2243,515750000000
2244,516000000000
2245,516250000000
2246,516500000000
2247,516750000000
2248,517000000000
2249,517250000000
2250,517500000000
2251,517750000000
2252,518000000000
2253,518250000000
2254,518500000000
2255,518750000000
2256,519000000000
2257,519250000000
2258,519500000000
2259,519750000000
2260,520000000000
2261,520250000000
2262,520500000000
2263,520750000000
2264,521000000000
2265,521250000000
2266,521500000000
2267,521750000000
2268,522000000000
2269,522250000000
2270,522500000000
2271,522750000000
2272,523000000000
2273,523250000000
2274,523500000000
2275,523750000000
2276,524000000000
2277,524250000000
2278,524500000000
2279,524750000000
2280,525000000000
2281,525250000000
2282,525500000000
2283,525750000000
2284,526000000000
2285,526250000000
2286,526500000000
2287,526750000000
2288,527000000000
2289,527250000000
2290,527500000000
2291,527750000000
2292,528000000000
2293,528250000000
2294,528500000000
2295,528750000000
2296,529000000000
2297,529250000000
2298,529500000000
2299,529750000000
2300,530000000000
2301,530250000000
2302,530500000000
2303,530750000000
2304,531000000000
2305,531250000000
2306,531500000000
2307,531750000000
2308,532000000000
2309,532250000000
2310,532500000000
2311,532750000000
2312,533000000000
2313,533250000000
2314,533500000000
2315,533750000000
2316,534000000000
2317,534250000000
2318,534500000000
2319,534750000000
2320,535000000000
2321,535250000000
2322,535500000000
2323,535750000000
2324,536000000000
2325,536250000000
2326,536500000000
2327,536750000000
2328,537000000000
2329,537250000000
2330,537500000000
2331,537750000000
2332,538000000000
2333,538250000000
2334,538500000000
2335,538750000000
2336,539000000000
2337,539250000000
2338,539500000000
2339,539750000000
2340,540000000000
2341,540250000000
2342,540500000000
2343,540750000000
2344,541000000000
2345,541250000000
2346,541500000000
2347,541750000000
2348,542000000000
2349,542250000000
2350,542500000000
2351,542750000000
2352,543000000000
2353,543250000000
2354,543500000000
2355,543750000000
2356,544000000000
2357,544250000000
2358,544500000000
2359,544750000000
2360,545000000000
2361,545250000000
2362,545500000000
2363,545750000000
2364,546000000000
2365,546250000000
2366,546500000000
2367,546750000000
2368,547000000000
2369,547250000000
2370,547500000000
2371,547750000000
2372,548000000000
2373,548250000000
2374,548500000000
2375,548750000000
2376,549000000000
2377,549250000000
2378,549500000000
2379,549750000000
2380,550000000000
2381,550250000000
2382,550500000000
2383,550750000000
2384,551000000000
2385,551250000000
2386,551500000000
2387,551750000000
2388,552000000000
2389,552250000000
2390,552500000000
2391,552750000000
2392,553000000000
2393,553250000000
2394,553500000000
2395,553750000000
2396,554000000000
2397,554250000000
2398,554500000000
2399,554750000000
2400,555000000000
2401,555250000000
2402,555500000000
2403,555750000000
2404,556000000000
2405,556250000000
2406,556500000000
2407,556750000000
2408,557000000000
2409,557250000000
2410,557500000000
2411,557750000000
2412,558000000000
2413,558250000000
2414,558500000000
2415,558750000000
2416,559000000000
2417,559250000000
2418,559500000000
2419,559750000000
2420,560000000000
2421,560250000000
2422,560500000000
2423,560750000000
2424,561000000000
2425,561250000000
2426,561500000000
2427,561750000000
2428,562000000000
2429,562250000000
2430,562500000000
2431,562750000000
2432,563000000000
2433,563250000000
2434,563500000000
2435,563750000000
2436,564000000000
2437,564250000000
2438,564500000000
2439,564750000000
2440,565000000000
2441,565250000000
2442,565500000000
2443,565750000000
2444,566000000000
2445,566250000000
2446,566500000000
2447,566750000000
2448,567000000000
2449,567250000000
2450,567500000000
2451,567750000000
2452,568000000000
2453,568250000000
2454,568500000000
2455,568750000000
2456,569000000000
2457,569250000000
2458,569500000000
2459,569750000000
2460,570000000000
2461,570250000000
2462,570500000000
2463,570750000000
2464,571000000000
2465,571250000000
2466,571500000000
2467,571750000000
2468,572000000000
2469,572250000000
2470,572500000000
2471,572750000000
2472,573000000000
2473,573250000000
2474,573500000000
2475,573750000000
2476,574000000000
2477,574250000000
2478,574500000000
2479,574750000000
2480,575000000000
2481,575250000000
2482,575500000000
2483,575750000000
2484,576000000000
2485,576250000000
2486,576500000000
2487,576750000000
2488,577000000000
2489,577250000000
2490,577500000000
2491,577750000000
2492,578000000000
2493,578250000000
2494,578500000000
2495,578750000000
2496,579000000000
2497,579250000000
2498,579500000000
2499,579750000000
2500,580000000000
2501,580250000000
2502,580500000000
2503,580750000000
2504,581000000000
2505,581250000000
2506,581500000000
2507,581750000000
2508,582000000000
2509,582250000000
2510,582500000000
2511,582750000000
2512,583000000000
2513,583250000000
2514,583500000000
2515,583750000000
2516,584000000000
2517,584250000000
2518,584500000000
2519,584750000000
2520,585000000000
2521,585250000000
2522,585500000000
2523,585750000000
2524,586000000000
2525,586250000000
2526,586500000000
2527,586750000000
2528,587000000000
2529,587250000000
2530,587500000000
2531,587750000000
2532,588000000000
2533,588250000000
2534,588500000000
2535,588750000000
2536,589000000000
2537,589250000000
2538,589500000000
2539,589750000000
2540,590000000000
2541,590250000000
2542,590500000000
2543,590750000000
2544,591000000000
2545,591250000000
2546,591500000000
2547,591750000000
2548,592000000000
2549,592250000000
2550,592500000000
2551,592750000000
2552,593000000000
2553,593250000000
2554,593500000000
2555,593750000000
2556,594000000000
2557,594250000000
2558,594500000000
2559,594750000000
2560,595000000000
2561,595250000000
2562,595500000000
2563,595750000000
2564,596000000000
2565,596250000000
2566,596500000000
2567,596750000000
2568,597000000000
2569,597250000000
2570,597500000000
2571,597750000000
2572,598000000000
2573,598250000000
2574,598500000000
2575,598750000000
2576,599000000000
2577,599250000000
2578,599500000000
2579,599750000000
2580,600000000000
2581,600250000000
2582,600500000000
2583,600750000000
2584,601000000000
2585,601250000000
2586,601500000000
2587,601750000000
2588,602000000000
2589,602250000000
2590,602500000000
2591,602750000000
2592,603000000000
2593,603250000000
2594,603500000000
2595,603750000000
2596,604000000000
2597,604250000000
2598,604500000000
2599,604750000000
2600,605000000000
2601,605250000000
2602,605500000000
2603,605750000000
2604,606000000000
2605,606250000000
2606,606500000000
2607,606750000000
2608,607000000000
2609,607250000000
2610,607500000000
2611,607750000000
2612,608000000000
2613,608250000000
2614,608500000000
2615,608750000000
2616,609000000000
2617,609250000000
2618,609500000000
2619,609750000000
2620,610000000000
2621,610250000000
2622,610500000000
2623,610750000000
2624,611000000000
2625,611250000000
2626,611500000000
2627,611750000000
2628,612000000000
2629,612250000000
2630,612500000000
2631,612750000000
2632,613000000000
2633,613250000000
